station,date,year,month,day,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,AQI,AQI_parameter,season
Gucheng,2014-07-09,2014,7,9,29.5,98.83333333333333,12.708333333333334,57.75,612.5,124.125,28.21666666666667,996.4666666666667,15.125,0.0,0.7791666666666667,74.41666666666666,PM10,Summer
Gucheng,2014-07-10,2014,7,10,36.958333333333336,134.66666666666666,7.125,56.25,587.5,188.0,30.604166666666668,992.2541666666666,16.3875,0.0,1.175,125.45454545454545,O3,Summer
Gucheng,2014-07-11,2014,7,11,35.625,106.66666666666667,5.875,49.458333333333336,595.8333333333334,158.5,30.34583333333333,992.2041666666668,15.408333333333333,0.0,0.9041666666666667,98.72881355932203,O3,Summer
Gucheng,2014-07-12,2014,7,12,19.083333333333332,61.708333333333336,2.4583333333333335,40.875,408.3333333333333,159.0,29.166666666666668,994.6916666666666,13.383333333333333,0.0,1.0125,99.15254237288136,O3,Summer
Gucheng,2014-07-13,2014,7,13,17.541666666666668,59.833333333333336,3.0416666666666665,32.208333333333336,433.3333333333333,122.125,28.691666666666666,994.7041666666668,15.291666666666666,0.13333333333333333,0.8291666666666666,67.90254237288136,O3,Summer
Gucheng,2014-07-14,2014,7,14,31.5,82.75,4.125,55.791666666666664,562.5,239.75,29.058333333333334,994.6875,16.625,0.0,0.8541666666666666,174.75,O3,Summer
Gucheng,2014-07-15,2014,7,15,53.208333333333336,159.66666666666666,4.75,33.583333333333336,608.3333333333334,195.625,27.791666666666668,995.9958333333334,19.05,0.10416666666666667,1.2583333333333333,132.38636363636363,O3,Summer
Gucheng,2014-07-16,2014,7,16,96.91666666666667,112.5,2.0,33.083333333333336,791.6666666666666,195.875,25.375,996.0208333333334,22.0125,1.6416666666666666,0.7208333333333333,132.61363636363637,O3,Summer
Gucheng,2014-07-17,2014,7,17,137.20833333333334,150.875,2.2916666666666665,41.208333333333336,1670.8333333333333,152.75,25.787499999999998,998.2083333333334,23.03333333333333,0.0,0.5875,181.72619047619048,PM2.5,Summer
Gucheng,2014-07-18,2014,7,18,159.45833333333334,175.04166666666666,2.0416666666666665,41.75,1566.6666666666667,203.125,29.47083333333333,999.3000000000001,24.733333333333334,0.0,0.8875000000000001,209.45833333333334,PM2.5,Summer
Gucheng,2014-07-19,2014,7,19,100.83333333333333,198.91666666666666,2.0,44.458333333333336,779.1666666666666,149.5,31.191666666666666,1000.3666666666667,24.96666666666667,0.0,1.3416666666666668,132.29166666666666,PM2.5,Summer
Gucheng,2014-07-20,2014,7,20,70.41666666666667,110.16666666666667,2.0,31.416666666666668,741.6666666666666,181.0,31.154166666666665,996.8375,25.425,0.0,1.3499999999999999,119.0909090909091,O3,Summer
Gucheng,2014-07-21,2014,7,21,29.291666666666668,71.54166666666667,5.916666666666667,31.0,500.0,135.75,30.912499999999998,994.5083333333333,20.087500000000002,0.0,0.875,79.44915254237287,O3,Summer
Gucheng,2014-07-22,2014,7,22,11.708333333333334,48.770833333333336,6.166666666666667,71.77083333333333,270.8333333333333,91.0,27.974999999999998,998.7666666666668,17.029166666666665,0.0,0.7166666666666667,89.71354166666666,NO2,Summer
Gucheng,2014-07-23,2014,7,23,36.916666666666664,132.375,4.125,71.16666666666667,795.8333333333334,169.25,27.070833333333336,996.2708333333334,19.266666666666666,0.0,0.4041666666666666,108.4090909090909,O3,Summer
Gucheng,2014-07-24,2014,7,24,70.875,142.29166666666666,2.375,85.75,1041.6666666666667,117.875,26.40833333333333,997.8874999999999,21.766666666666666,0.012499999999999999,0.5791666666666667,102.875,NO2,Summer
Gucheng,2014-07-25,2014,7,25,66.41666666666667,97.54166666666667,3.7083333333333335,47.666666666666664,1120.8333333333333,225.5,27.883333333333336,998.1458333333334,18.525000000000002,0.0,0.9541666666666666,160.5,O3,Summer
Gucheng,2014-07-26,2014,7,26,89.58333333333333,163.83333333333334,8.0,50.125,1079.1666666666667,259.25,29.425,1000.4958333333334,19.316666666666666,0.0,1.2249999999999999,194.25,O3,Summer
Gucheng,2014-07-27,2014,7,27,113.33333333333333,196.79166666666666,12.916666666666666,49.041666666666664,1066.6666666666667,278.75,29.599999999999998,1000.1041666666666,19.891666666666666,0.0,1.1791666666666667,202.57009345794393,O3,Summer
Gucheng,2014-07-28,2014,7,28,126.625,192.75,5.208333333333333,45.666666666666664,1000.0,223.625,29.71666666666667,996.1958333333333,21.458333333333332,0.0,1.2416666666666667,166.60714285714286,PM2.5,Summer
Gucheng,2014-07-29,2014,7,29,124.58333333333333,167.75,2.0,39.916666666666664,908.3333333333334,184.875,28.90416666666667,995.2791666666667,22.758333333333336,0.0625,1.325,163.69047619047618,PM2.5,Summer
Gucheng,2014-07-30,2014,7,30,119.79166666666667,127.08333333333333,2.0,37.583333333333336,1316.6666666666667,155.0,25.766666666666666,997.9083333333333,23.479166666666668,0.4458333333333333,0.8083333333333332,156.8452380952381,PM2.5,Summer
Gucheng,2014-07-31,2014,7,31,182.91666666666666,196.08333333333334,2.0,45.041666666666664,1591.6666666666667,208.125,27.983333333333334,999.1333333333333,23.895833333333332,0.0,1.1,232.91666666666666,PM2.5,Summer
Gucheng,2014-08-01,2014,8,1,159.04166666666666,174.45833333333334,2.0416666666666665,43.75,1316.6666666666667,210.625,28.575,998.525,24.383333333333336,0.0,0.7166666666666667,209.04166666666666,PM2.5,Summer
Gucheng,2014-08-02,2014,8,2,156.5,179.04166666666666,2.0,51.416666666666664,1187.5,218.5,29.804166666666664,995.4250000000001,25.120833333333334,0.0,0.6708333333333334,206.5,PM2.5,Summer
Gucheng,2014-08-03,2014,8,3,109.58333333333333,120.08333333333333,2.375,33.90416666666667,929.1666666666666,174.9375,29.495833333333334,993.4916666666667,24.78333333333333,0.0,0.8208333333333333,143.22916666666666,PM2.5,Summer
Gucheng,2014-08-04,2014,8,4,29.1375,43.34583333333333,2.0,38.112500000000004,608.3333333333334,99.9375,24.129166666666666,996.8833333333333,22.516666666666666,0.5375,0.5416666666666666,49.96875,O3,Summer
Gucheng,2014-08-05,2014,8,5,31.162499999999998,64.49583333333334,3.0,38.78333333333333,600.0,147.75,25.445833333333336,999.0875,20.904166666666665,0.0,0.6791666666666667,89.61864406779661,O3,Summer
Gucheng,2014-08-06,2014,8,6,36.94166666666667,91.10833333333333,2.0,51.31666666666666,654.1666666666666,147.875,28.254166666666666,999.6708333333332,17.1125,0.0,0.8333333333333334,89.72457627118644,O3,Summer
Gucheng,2014-08-07,2014,8,7,61.791666666666664,116.16666666666667,12.291666666666666,45.166666666666664,1229.1666666666667,232.0,27.650000000000002,1001.4041666666667,18.079166666666666,0.0,1.0041666666666667,167.0,O3,Summer
Gucheng,2014-08-08,2014,8,8,70.5,121.83333333333333,6.5,48.291666666666664,1012.5,194.125,27.28333333333333,1000.7291666666666,17.7375,0.0,0.9791666666666666,131.02272727272728,O3,Summer
Gucheng,2014-08-09,2014,8,9,78.75,141.875,7.0,54.291666666666664,941.6666666666666,205.875,26.21666666666667,998.2541666666666,18.379166666666666,0.3666666666666667,1.1166666666666667,141.70454545454544,O3,Summer
Gucheng,2014-08-10,2014,8,10,32.25,65.20833333333333,2.0,30.541666666666668,595.8333333333334,199.625,26.508333333333336,995.5166666666668,19.970833333333335,0.004166666666666667,1.0666666666666667,136.02272727272728,O3,Summer
Gucheng,2014-08-11,2014,8,11,23.416666666666668,60.5,3.125,35.333333333333336,500.0,139.0,28.866666666666664,996.725,14.645833333333334,0.0,1.0166666666666666,82.20338983050847,O3,Summer
Gucheng,2014-08-12,2014,8,12,24.875,57.208333333333336,4.375,35.0,612.5,199.125,27.03333333333333,998.2958333333332,15.191666666666668,0.13333333333333333,0.7875,135.5681818181818,O3,Summer
Gucheng,2014-08-13,2014,8,13,26.400000000000002,36.291666666666664,2.0,33.550000000000004,641.6666666666666,159.875,20.904166666666665,1000.6625,19.849999999999998,0.30416666666666664,0.5041666666666667,99.89406779661016,O3,Summer
Gucheng,2014-08-14,2014,8,14,30.958333333333332,57.333333333333336,2.25,34.166666666666664,675.0,164.375,23.745833333333334,999.8041666666667,17.941666666666666,0.0,1.0625,103.97727272727273,O3,Summer
Gucheng,2014-08-15,2014,8,15,35.208333333333336,95.25,3.625,44.125,620.8333333333334,171.875,25.891666666666666,998.875,17.608333333333334,0.0,0.8041666666666667,110.79545454545455,O3,Summer
Gucheng,2014-08-16,2014,8,16,51.958333333333336,115.04166666666667,4.75,44.583333333333336,800.0,243.125,26.95,1000.0833333333334,18.579166666666666,0.0,0.8958333333333334,178.125,O3,Summer
Gucheng,2014-08-17,2014,8,17,46.833333333333336,103.70833333333333,2.875,34.75,704.1666666666666,193.0,26.808333333333334,1002.3208333333333,17.400000000000002,0.0,1.1291666666666667,130.0,O3,Summer
Gucheng,2014-08-18,2014,8,18,64.91666666666667,114.29166666666667,3.25,39.166666666666664,829.1666666666666,210.625,26.587500000000002,1003.9833333333332,18.558333333333334,0.0,0.9208333333333334,146.02272727272728,O3,Summer
Gucheng,2014-08-19,2014,8,19,84.75,139.70833333333334,3.7916666666666665,35.75,950.0,216.5,27.266666666666666,1003.4041666666667,19.8625,0.0,1.0583333333333333,151.5,O3,Summer
Gucheng,2014-08-20,2014,8,20,120.0,193.70833333333334,6.929166666666667,48.02916666666667,1175.0,244.925,27.925,1000.7666666666668,21.075,0.0,1.0083333333333333,179.925,O3,Summer
Gucheng,2014-08-21,2014,8,21,125.41666666666667,195.91666666666666,4.208333333333333,51.583333333333336,1033.3333333333333,293.5625,27.849999999999998,999.4499999999999,21.366666666666664,0.004166666666666667,0.8375,205.33878504672896,O3,Summer
Gucheng,2014-08-22,2014,8,22,57.125,97.125,2.9166666666666665,45.666666666666664,754.1666666666666,229.6875,25.05,999.7541666666666,20.504166666666666,0.0,0.5708333333333333,164.6875,O3,Summer
Gucheng,2014-08-23,2014,8,23,110.91666666666667,156.66666666666666,2.4166666666666665,56.958333333333336,1083.3333333333333,225.75,27.108333333333334,997.5541666666667,21.325,0.10416666666666667,0.8624999999999999,160.75,O3,Summer
Gucheng,2014-08-24,2014,8,24,17.416666666666668,49.666666666666664,3.0833333333333335,27.166666666666668,441.6666666666667,147.0,27.28333333333333,999.4333333333334,13.420833333333334,0.024999999999999998,1.2375,88.98305084745763,O3,Summer
Gucheng,2014-08-25,2014,8,25,24.708333333333332,68.04166666666667,4.333333333333333,37.458333333333336,537.5,125.125,27.008333333333336,1003.3874999999999,12.591666666666667,0.0,0.8999999999999999,70.44491525423729,O3,Summer
Gucheng,2014-08-26,2014,8,26,27.5,96.70833333333333,4.833333333333333,55.291666666666664,620.8333333333334,153.25,26.879166666666666,1005.225,10.466666666666667,0.0,0.7083333333333334,94.27966101694915,O3,Summer
Gucheng,2014-08-27,2014,8,27,52.875,136.91666666666666,9.0,57.0,683.3333333333334,210.75,26.9375,1005.3874999999999,13.5375,0.0,0.9416666666666668,146.13636363636363,O3,Summer
Gucheng,2014-08-28,2014,8,28,70.0625,113.86666666666667,6.766666666666667,42.483333333333334,791.6666666666666,147.4875,24.858333333333334,1006.6666666666666,17.283333333333335,0.008333333333333333,0.875,93.828125,PM2.5,Summer
Gucheng,2014-08-29,2014,8,29,63.25,82.41666666666667,3.2916666666666665,33.208333333333336,883.3333333333334,163.375,23.541666666666668,1007.7791666666667,17.962500000000002,0.0,0.6124999999999999,103.06818181818181,O3,Summer
Gucheng,2014-08-30,2014,8,30,136.70833333333334,156.91666666666666,2.125,70.625,1541.6666666666667,109.25,23.866666666666664,1006.8291666666668,20.533333333333335,0.0,0.47500000000000003,181.0119047619048,PM2.5,Summer
Gucheng,2014-08-31,2014,8,31,64.45833333333333,68.91666666666667,2.0,34.208333333333336,962.5,154.375,23.170833333333334,1005.3291666666668,19.854166666666668,0.1625,0.9166666666666666,95.23305084745763,O3,Summer
Gucheng,2014-09-01,2014,9,1,110.77916666666665,121.6125,2.0,41.4125,1345.8333333333333,126.875,23.162499999999998,1004.8666666666667,21.095833333333335,0.125,0.7125,144.72395833333331,PM2.5,Autumn
Gucheng,2014-09-02,2014,9,2,16.833333333333332,20.208333333333332,2.0,26.291666666666668,741.6666666666666,106.25,20.416666666666668,1003.0291666666667,18.983333333333334,0.5,0.5625,54.44915254237288,O3,Autumn
Gucheng,2014-09-03,2014,9,3,20.416666666666668,60.333333333333336,3.125,43.666666666666664,729.1666666666666,119.25,23.40833333333333,1001.6125000000001,14.958333333333334,0.0,0.8791666666666668,65.46610169491525,O3,Autumn
Gucheng,2014-09-04,2014,9,4,48.208333333333336,148.0,2.8333333333333335,67.95833333333333,920.8333333333334,175.5,25.633333333333336,997.4250000000001,15.995833333333332,0.0,0.9958333333333335,114.0909090909091,O3,Autumn
Gucheng,2014-09-05,2014,9,5,86.45833333333333,154.95833333333334,4.625,61.25,995.8333333333334,202.375,25.03333333333333,1001.9041666666667,17.925,0.0,0.9874999999999999,138.52272727272728,O3,Autumn
Gucheng,2014-09-06,2014,9,6,154.04166666666666,182.25,3.7083333333333335,54.583333333333336,1350.0,180.375,24.945833333333336,1003.125,19.404166666666665,0.0,0.8958333333333334,204.04166666666666,PM2.5,Autumn
Gucheng,2014-09-07,2014,9,7,150.45833333333334,202.33333333333334,4.916666666666667,59.875,1258.3333333333333,159.375,25.383333333333336,1000.1625,18.741666666666667,0.0,0.7416666666666667,200.45833333333334,PM2.5,Autumn
Gucheng,2014-09-08,2014,9,8,18.5,48.875,4.375,24.458333333333332,391.6666666666667,130.875,25.045833333333334,1002.5291666666667,5.066666666666666,0.0,1.2166666666666666,75.3177966101695,O3,Autumn
Gucheng,2014-09-09,2014,9,9,38.583333333333336,108.08333333333333,4.0,61.083333333333336,700.0,173.125,22.837500000000002,1002.4791666666666,11.299999999999999,0.0,0.7875,111.93181818181819,O3,Autumn
Gucheng,2014-09-10,2014,9,10,75.375,155.33333333333334,9.583333333333334,80.16666666666667,1008.3333333333334,167.875,23.34583333333333,1006.0124999999999,13.758333333333333,0.0,1.0,107.1590909090909,O3,Autumn
Gucheng,2014-09-11,2014,9,11,85.5625,144.25,15.083333333333334,81.75,1262.5,108.625,22.21666666666667,1006.3208333333333,15.729166666666666,0.07916666666666666,0.6791666666666667,113.203125,PM2.5,Autumn
Gucheng,2014-09-12,2014,9,12,61.791666666666664,82.625,2.2083333333333335,52.958333333333336,758.3333333333334,94.25,21.083333333333332,1007.1833333333334,17.070833333333333,0.037500000000000006,0.7625000000000001,83.48958333333333,PM2.5,Autumn
Gucheng,2014-09-13,2014,9,13,67.125,114.79166666666667,5.166666666666667,53.958333333333336,783.3333333333334,154.375,23.058333333333334,1006.5333333333333,15.0375,0.0,0.9583333333333334,95.23305084745763,O3,Autumn
Gucheng,2014-09-14,2014,9,14,45.583333333333336,95.16666666666667,3.4583333333333335,55.791666666666664,595.8333333333334,105.875,20.8,1009.5208333333334,8.783333333333333,0.0,0.5750000000000001,72.58333333333334,PM10,Autumn
Gucheng,2014-09-15,2014,9,15,21.833333333333332,75.95833333333333,3.75,40.25,479.1666666666667,93.5,21.1125,1010.6125000000001,4.858333333333333,0.0,0.8666666666666667,62.979166666666664,PM10,Autumn
Gucheng,2014-09-16,2014,9,16,42.125,111.91666666666667,3.4583333333333335,75.08333333333333,695.8333333333334,51.125,18.479166666666668,1010.6083333333332,8.441666666666666,0.0,0.75,93.85416666666666,NO2,Autumn
Gucheng,2014-09-17,2014,9,17,56.958333333333336,128.375,3.125,66.25,783.3333333333334,58.875,18.229166666666668,1012.8708333333334,11.887500000000001,0.0,0.6749999999999999,89.1875,PM10,Autumn
Gucheng,2014-09-18,2014,9,18,53.375,118.79166666666667,2.8333333333333335,59.708333333333336,712.5,202.30459770114942,20.120833333333334,1011.5166666666668,10.049999999999999,0.0,0.7541666666666668,138.4587251828631,O3,Autumn
Gucheng,2014-09-19,2014,9,19,83.29166666666667,154.25,5.75,60.74564676616916,966.6666666666666,198.45402298850576,19.5,1004.4833333333332,13.145833333333334,0.10416666666666667,0.8250000000000001,134.95820271682342,O3,Autumn
Gucheng,2014-09-20,2014,9,20,136.125,154.70833333333334,3.3333333333333335,35.76119402985075,1175.0,179.97126436781608,21.6125,1002.5541666666667,16.195833333333333,0.004166666666666667,0.6666666666666666,180.17857142857144,PM2.5,Autumn
Gucheng,2014-09-21,2014,9,21,127.29166666666667,152.375,12.083333333333334,52.23880597014925,1820.8333333333333,161.48850574712645,22.258333333333336,1009.2708333333334,16.616666666666667,0.0,0.9125,167.55952380952382,PM2.5,Autumn
Gucheng,2014-09-22,2014,9,22,108.0,132.125,6.416666666666667,68.46268656716417,1933.3333333333333,143.0057471264368,20.5,1010.6666666666666,17.55,0.22499999999999998,0.5541666666666667,141.25,PM2.5,Autumn
Gucheng,2014-09-23,2014,9,23,51.375,51.375,2.0,46.5,1095.8333333333333,124.52298850574714,17.979166666666668,1009.6916666666666,17.304166666666667,0.40416666666666673,0.5416666666666666,70.46875,PM2.5,Autumn
Gucheng,2014-09-24,2014,9,24,35.708333333333336,52.5,2.0,41.375,779.1666666666666,106.04022988505747,20.404166666666665,1008.5916666666667,16.129166666666666,0.11249999999999999,0.8791666666666668,54.27138125852328,O3,Autumn
Gucheng,2014-09-25,2014,9,25,127.25,152.58333333333334,2.0,65.25,1500.0,87.55747126436783,18.858333333333334,1008.5041666666666,16.625,0.0,0.6833333333333332,167.5,PM2.5,Autumn
Gucheng,2014-09-26,2014,9,26,137.20833333333334,142.16666666666666,6.916666666666667,68.375,1437.5,69.07471264367817,19.129166666666666,1003.6166666666667,16.758333333333333,0.12083333333333333,0.7666666666666666,181.72619047619048,PM2.5,Autumn
Gucheng,2014-09-27,2014,9,27,39.083333333333336,70.875,4.708333333333333,55.041666666666664,687.5,50.59195402298852,20.070833333333333,1008.3541666666666,10.620833333333334,0.0,0.8291666666666666,68.80208333333333,NO2,Autumn
Gucheng,2014-09-28,2014,9,28,72.625,145.08333333333334,5.166666666666667,79.20833333333333,1058.3333333333333,32.109195402298866,18.745833333333334,1008.35,13.075000000000001,0.0,0.6833333333333332,99.01041666666666,NO2,Autumn
Gucheng,2014-09-29,2014,9,29,59.729166666666664,88.66666666666667,3.625,44.666666666666664,983.3333333333334,66.875,19.079166666666666,1011.7416666666667,8.545833333333333,0.0,1.225,80.91145833333333,PM2.5,Autumn
Gucheng,2014-09-30,2014,9,30,31.333333333333332,74.0,7.541666666666667,41.5,733.3333333333334,50.875,13.429166666666667,1017.8458333333333,1.6291666666666667,0.0,1.1958333333333333,62.0,PM10,Autumn
Gucheng,2014-10-01,2014,10,1,71.33333333333333,96.29166666666667,4.125,65.41666666666667,941.6666666666666,23.75,11.758333333333333,1008.5833333333334,7.354166666666667,0.36666666666666664,0.7291666666666666,95.41666666666666,PM2.5,Autumn
Gucheng,2014-10-02,2014,10,2,57.916666666666664,57.916666666666664,3.0416666666666665,51.375,879.1666666666666,59.375,15.275,1005.6416666666668,10.45,0.004166666666666667,0.7291666666666666,78.64583333333333,PM2.5,Autumn
Gucheng,2014-10-03,2014,10,3,99.5,105.20833333333333,6.083333333333333,66.375,1633.3333333333333,26.25,15.195833333333333,1009.6999999999999,12.554166666666667,0.041666666666666664,0.5875,130.625,PM2.5,Autumn
Gucheng,2014-10-04,2014,10,4,78.5625,79.45833333333333,2.8333333333333335,46.083333333333336,1020.8333333333334,59.125,15.5,1011.5208333333334,13.608333333333334,0.012500000000000002,0.9375,104.453125,PM2.5,Autumn
Gucheng,2014-10-05,2014,10,5,34.125,34.125,2.4166666666666665,39.375,720.8333333333334,82.5,15.495833333333332,1016.7916666666666,6.004166666666666,0.0,1.1041666666666667,49.21875,NO2,Autumn
Gucheng,2014-10-06,2014,10,6,31.583333333333332,60.833333333333336,2.3333333333333335,52.375,541.6666666666666,81.25,14.783333333333333,1016.2458333333334,4.0249999999999995,0.0,0.8958333333333334,65.46875,NO2,Autumn
Gucheng,2014-10-07,2014,10,7,126.33333333333333,206.33333333333334,9.25,91.41666666666667,1225.0,93.5,14.987499999999999,1011.9625,8.683333333333334,0.0,0.35833333333333334,166.19047619047618,PM2.5,Autumn
Gucheng,2014-10-08,2014,10,8,239.83333333333334,281.5,8.333333333333334,109.75,2108.3333333333335,48.125,15.445833333333333,1011.3958333333334,12.533333333333333,0.0625,0.3958333333333333,289.83333333333337,PM2.5,Autumn
Gucheng,2014-10-09,2014,10,9,335.5208333333333,336.3958333333333,5.083333333333333,96.66666666666667,2656.25,90.0,16.216666666666665,1011.9416666666666,13.9375,0.0,0.3166666666666667,402.625,PM2.5,Autumn
Gucheng,2014-10-10,2014,10,10,327.0,329.8333333333333,8.458333333333334,111.41666666666667,2791.6666666666665,46.25,16.704166666666666,1014.1374999999999,14.683333333333332,0.0,0.3125,392.4,PM2.5,Autumn
Gucheng,2014-10-11,2014,10,11,230.375,236.04166666666666,4.041666666666667,86.08333333333333,2275.0,58.125,16.954166666666666,1014.525,12.65,0.0,0.8291666666666666,280.375,PM2.5,Autumn
Gucheng,2014-10-12,2014,10,12,6.333333333333333,6.333333333333333,2.4583333333333335,16.5,245.83333333333334,61.625,15.8375,1022.8333333333334,-2.704166666666667,0.0,1.6624999999999999,30.8125,O3,Autumn
Gucheng,2014-10-13,2014,10,13,18.5,18.5,4.791666666666667,39.625,462.5,61.5,12.279166666666667,1019.0666666666666,-4.741666666666666,0.0,1.0875000000000001,49.53125,NO2,Autumn
Gucheng,2014-10-14,2014,10,14,47.916666666666664,84.79166666666667,6.416666666666667,69.20833333333333,787.5,73.125,12.929166666666667,1011.1416666666668,1.6458333333333333,0.0,0.8250000000000001,86.51041666666666,NO2,Autumn
Gucheng,2014-10-15,2014,10,15,36.875,121.5,3.375,51.166666666666664,783.3333333333334,77.25,14.6625,1008.2208333333333,-1.8916666666666666,0.0,1.5333333333333332,85.75,PM10,Autumn
Gucheng,2014-10-16,2014,10,16,43.875,148.75,8.208333333333334,57.458333333333336,741.6666666666666,79.5,13.658333333333333,1012.8416666666667,-1.575,0.0,1.075,99.375,PM10,Autumn
Gucheng,2014-10-17,2014,10,17,100.83333333333333,215.83333333333334,10.333333333333334,117.25,1504.1666666666667,52.625,14.720833333333333,1008.2624999999999,3.4458333333333333,0.0,0.6291666666666667,132.91666666666669,PM10,Autumn
Gucheng,2014-10-18,2014,10,18,163.04166666666666,272.2083333333333,13.958333333333334,125.66666666666667,2375.0,150.5,16.220833333333335,1008.5958333333333,7.2749999999999995,0.0,0.47500000000000003,213.04166666666666,PM2.5,Autumn
Gucheng,2014-10-19,2014,10,19,231.91666666666666,321.3333333333333,12.583333333333334,128.0,2337.5,79.125,16.849999999999998,1006.7333333333332,12.383333333333333,0.0,0.45,281.91666666666663,PM2.5,Autumn
Gucheng,2014-10-20,2014,10,20,230.0,252.41666666666666,4.25,86.41666666666667,1695.8333333333333,59.125,16.629166666666666,1010.8041666666667,12.779166666666667,0.0,0.6916666666666668,280.0,PM2.5,Autumn
Gucheng,2014-10-21,2014,10,21,44.833333333333336,57.041666666666664,16.208333333333332,61.791666666666664,1345.8333333333333,44.25,12.916666666666666,1016.6708333333332,-0.9541666666666666,0.0,1.1041666666666667,77.23958333333333,NO2,Autumn
Gucheng,2014-10-22,2014,10,22,72.95833333333333,157.66666666666666,11.458333333333334,77.64583333333333,1345.8333333333333,13.75,11.608333333333334,1014.4,4.4750000000000005,0.0,0.7125,103.83333333333333,PM10,Autumn
Gucheng,2014-10-23,2014,10,23,130.375,201.33333333333334,12.541666666666666,97.0,1641.6666666666667,22.625,13.141666666666666,1007.1625,7.8,0.0,0.4666666666666666,171.96428571428572,PM2.5,Autumn
Gucheng,2014-10-24,2014,10,24,228.83333333333334,293.9166666666667,13.125,107.625,2187.5,80.125,13.029166666666667,1003.7624999999999,9.991666666666667,0.0,0.4583333333333333,278.83333333333337,PM2.5,Autumn
Gucheng,2014-10-25,2014,10,25,317.0,323.8333333333333,7.208333333333333,99.66666666666667,2658.3333333333335,97.0,14.116666666666667,1003.9666666666667,11.608333333333334,0.0,0.39999999999999997,380.4,PM2.5,Autumn
Gucheng,2014-10-26,2014,10,26,73.58333333333333,76.125,4.458333333333333,48.791666666666664,795.8333333333334,68.75,15.799999999999999,1016.8041666666667,-5.183333333333333,0.0,1.3333333333333333,98.22916666666666,PM2.5,Autumn
Gucheng,2014-10-27,2014,10,27,27.708333333333332,27.708333333333332,7.5,50.083333333333336,695.8333333333334,55.0,10.991666666666667,1023.5416666666666,-5.916666666666667,0.0,1.1958333333333333,62.60416666666667,NO2,Autumn
Gucheng,2014-10-28,2014,10,28,60.666666666666664,121.79166666666667,11.083333333333334,71.41666666666667,966.6666666666666,38.75,9.9,1019.0791666666668,2.7583333333333333,0.0,0.5750000000000001,89.27083333333334,NO2,Autumn
Gucheng,2014-10-29,2014,10,29,101.875,184.91666666666666,16.458333333333332,90.25,1287.5,47.375,11.716666666666667,1016.2291666666666,4.3,0.0,0.4166666666666667,133.59375,PM2.5,Autumn
Gucheng,2014-10-30,2014,10,30,146.20833333333334,196.375,20.666666666666668,108.70833333333333,1612.5,34.625,12.741666666666667,1014.9375,7.595833333333334,0.004166666666666667,0.2333333333333333,194.58333333333334,PM2.5,Autumn
Gucheng,2014-10-31,2014,10,31,145.16666666666666,166.25,11.958333333333334,100.45833333333333,1812.5,12.0,13.395833333333334,1015.6374999999999,9.5875,0.0,0.5041666666666667,193.09523809523807,PM2.5,Autumn
Gucheng,2014-11-01,2014,11,1,61.416666666666664,72.29166666666667,3.6666666666666665,44.916666666666664,991.6666666666666,60.125,12.954166666666666,1011.3333333333334,-1.1625,0.0,1.2583333333333333,83.02083333333333,PM2.5,Autumn
Gucheng,2014-11-02,2014,11,2,12.408333333333333,30.858333333333334,3.529166666666667,27.504166666666666,454.1666666666667,68.75,11.700000000000001,1014.5833333333334,-11.283333333333333,0.0,1.7041666666666666,34.380208333333336,NO2,Autumn
Gucheng,2014-11-03,2014,11,3,30.833333333333332,76.41666666666667,4.5,43.75,808.3333333333334,83.25,11.020833333333334,1012.125,-5.054166666666666,0.0,1.05,63.208333333333336,PM10,Autumn
Gucheng,2014-11-04,2014,11,4,86.875,131.875,15.166666666666666,70.54166666666667,1545.8333333333333,51.375,8.883333333333333,1007.4583333333334,-0.6291666666666667,0.0,0.7333333333333334,114.84375,PM2.5,Autumn
Gucheng,2014-11-05,2014,11,5,51.958333333333336,68.91666666666667,5.375,39.708333333333336,925.0,72.5,12.995833333333332,1010.4166666666666,-4.883333333333334,0.0,1.6375,71.19791666666667,PM2.5,Autumn
Gucheng,2014-11-06,2014,11,6,11.854166666666666,24.208333333333332,3.5416666666666665,29.666666666666668,487.5,76.875,9.525,1020.9583333333334,-9.137500000000001,0.0,0.9666666666666667,38.4375,O3,Autumn
Gucheng,2014-11-07,2014,11,7,47.666666666666664,72.33333333333333,12.583333333333334,53.833333333333336,1245.8333333333333,33.25,5.308333333333333,1022.875,-4.133333333333334,0.0,0.55,67.29166666666667,NO2,Autumn
Gucheng,2014-11-08,2014,11,8,64.125,77.875,10.083333333333334,50.5,1333.3333333333333,78.375,5.6000000000000005,1019.625,-1.4958333333333333,0.0,0.6291666666666667,86.40625,PM2.5,Autumn
Gucheng,2014-11-09,2014,11,9,61.208333333333336,73.20833333333333,7.541666666666667,59.541666666666664,1437.5,72.125,6.783333333333334,1017.1666666666666,-2.225,0.0,0.6166666666666667,82.76041666666667,PM2.5,Autumn
Gucheng,2014-11-10,2014,11,10,71.45833333333333,91.125,8.541666666666666,64.29166666666667,1766.6666666666667,58.75,7.020833333333333,1013.2916666666666,-2.345833333333333,0.0,0.6333333333333333,95.57291666666666,PM2.5,Autumn
Gucheng,2014-11-11,2014,11,11,25.5,56.791666666666664,3.3333333333333335,21.708333333333332,575.0,68.375,10.314583333333333,1010.7916666666666,-7.145833333333333,0.0,2.154166666666667,53.39583333333333,PM10,Autumn
